"Crude Name","Acronym","Date","Batch #","Location","Density (kg/m^3)","Gravity (deg. API)","Sulphur (wt%)","MCR (wt%)","Sediment (ppmw)","TAN (mgKOH/g)","Salt (ptb)","Nickel (mg/kg)","Vanadium (mg/kg)","C3- (vol%)","Butanes (vol%)","Pentanes (vol%)","Hexanes (vol%)","Heptanes (vol%)","Octanes (vol%)","Nonanes (vol%)","Decanes (vol%)","Benzene (vol%)","Toluene (vol%)","Ethyl Benzene (vol%)","Xylenes (vol%)","C3- (mass%)","Butanes (mass%)","Pentanes (mass%)","Hexanes (mass%)","Heptanes (mass%)","Octanes (mass%)","Nonanes (mass%)","Decanes (mass%)","Benzene (mass%)","Toluene (mass%)","Ethyl Benzene (mass%)","Xylenes (mass%)","5% Off (deg. C)","10% Off (deg. C)","20% Off (deg. C)","30% Off (deg. C)","40% Off (deg. C)","50% Off (deg. C)","60% Off (deg. C)","70% Off (deg. C)","80% Off (deg. C)","90% Off (deg. C)","95% Off (deg. C)","99% Off (deg. C)","100% Off (deg. C)"
"Christina Dilbit Blend","CDB","2016-07-01","CDB-710","Hardisty","926.7","21.1","4","10.9","","1.59","","72","193","0.04","0.87","9.74","5.89","3.37","1.98","1.25","0.52","0.13","0.12","0.02","0.05","0.02","0.55","6.6","4.21","2.5","1.51","0.97","0.41","0.12","0.11","0.02","0.05","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2016-06-02","CDB-007","Hardisty","920.8","22","3.89","10.4","","1.73","","70","191","0.04","0.85","11.17","6.08","3.36","2.12","1.03","0.44","0.08","0.02","0.01","0.06","0.02","0.54","7.61","4.38","2.51","1.63","0.81","0.35","0.08","0.02","0.01","0.06","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2016-05-01","CDB-103","Hardisty","921.5","21.9","3.94","10.4","62.1","1.73","4.4","69","189","0.04","1.04","12.41","7.08","3.63","1.66","0.83","0.36","0.21","0.3","0.02","0.16","0.02","0.66","8.46","5.1","2.71","1.27","0.65","0.29","0.2","0.28","0.02","0.15","37.4","49.4","215.4","326.3","397.2","459.3","529.2","606.9","686.2","","","",""
"Christina Dilbit Blend","CDB","2016-04-11","CDB-214","Hardisty","914.5","23.1","3.84","10.3","","1.61","","71","180","0.04","1.08","12.11","6.88","3.3","1.57","0.87","0.41","0.2","0.22","0.02","0.15","0.02","0.69","8.32","4.99","2.48","1.21","0.69","0.33","0.19","0.21","0.02","0.14","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2016-03-01","CDB-231","Hardisty","917.7","22.6","3.91","10.6","","1.64","","67","186","0.04","0.88","11.81","6.74","3.51","1.71","0.99","0.48","0.19","0.24","0.02","0.16","0.02","0.56","8.08","4.87","2.63","1.32","0.78","0.38","0.18","0.23","0.02","0.15","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2016-02-01","CDB-566","Hardisty","915.9","22.9","3.81","10.7","95","1.53","6.5","67","177","0.05","1.11","12.03","6.67","3.42","1.7","1.08","0.57","0.21","0.28","0.03","0.2","0.03","0.71","8.24","4.83","2.57","1.31","0.85","0.46","0.2","0.27","0.03","0.19","39.3","67","207.5","331.6","403.8","467.9","540.3","620.3","701.1","","","",""
"Christina Dilbit Blend","CDB","2016-01-26","CDB-223","Hardisty","917.2","22.6","3.56","10.4","","1.33","","60","159","0.09","1.55","10.01","6","3.52","2.13","1.36","0.61","0.19","0.29","0.04","0.25","0.05","0.99","6.85","4.34","2.64","1.64","1.07","0.49","0.18","0.28","0.04","0.24","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2015-12-07","CDB-000","Hardisty","920.6","22.1","3.76","10.3","","1.54","","70","175","0.05","1","10.56","6.48","3.74","2.03","0.94","0.46","0.23","0.37","0.04","0.31","0.03","0.64","7.21","4.67","2.79","1.56","0.74","0.37","0.22","0.35","0.04","0.29","38.2","66.1","218.9","324.1","390.2","449.4","514.5","591.8","669.1","","","",""
"Christina Dilbit Blend","CDB","2015-11-02","CDB-148","Hardisty","923.9","21.5","3.96","10.6","20.1","1.74","4.6","75","199","0.04","0.86","10.12","5.82","3.17","1.6","0.76","0.38","0.21","0.32","0.03","0.25","0.02","0.55","6.88","4.18","2.36","1.22","0.59","0.3","0.2","0.3","0.03","0.23","37.9","62.6","245","337.1","401.6","461.9","531.7","607.1","688.6","","","",""
"Christina Dilbit Blend","CDB","2015-10-02","CDB-133","Hardisty","930.7","20.4","4.01","10.7","","1.57","","70","187","0.04","1","9.38","5.75","3.2","1.71","0.95","0.41","0.16","0.17","0.02","0.1","0.02","0.63","6.33","4.1","2.36","1.3","0.74","0.32","0.15","0.16","0.02","0.09","38","70.9","272.8","358.6","425.2","498","578.3","662","","","","",""
"Christina Dilbit Blend","CDB","2015-09-01","CDB-172","Hardisty","931.4","20.3","3.98","10.6","","1.68","","73","192","0.04","0.97","9.01","5.6","3.2","1.9","1.16","0.56","0.16","0.24","0.03","0.18","0.02","0.61","6.08","3.99","2.36","1.44","0.9","0.44","0.15","0.22","0.03","0.17","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2015-08-02","CDB-070","Hardisty","928.7","20.7","4.04","10.5","77","1.67","4.9","78","212","0.04","0.79","10.97","6.2","3.12","1.47","0.79","0.43","0.2","0.28","0.02","0.18","0.02","0.5","7.41","4.43","2.31","1.12","0.61","0.34","0.19","0.26","0.02","0.17","36.7","56.8","254.2","349.4","420.5","490.2","567.9","655","","","","",""
"Christina Dilbit Blend","CDB","2015-07-05","CDB-042","Hardisty","923.3","21.6","3.91","10.3","","1.4","","73","185","0.04","0.86","11.16","6.39","3.18","1.46","0.67","0.31","0.2","0.28","0.03","0.18","0.02","0.54","7.59","4.59","2.37","1.12","0.52","0.25","0.19","0.26","0.03","0.17","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2015-06-05","CDB-026","Hardisty","922.9","21.7","3.83","10.8","","1.55","","72","181","0.04","0.86","10.82","6.13","3.22","1.69","0.81","0.4","0.21","0.32","0.03","0.23","0.02","0.54","7.36","4.41","2.4","1.29","0.63","0.32","0.2","0.3","0.03","0.22","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2015-05-04","CDB-185","Hardisty","921.8","21.9","3.75","10.1","120","1.25","18.5","70","177","0.05","1.1","8.76","5.46","3.35","2.05","1.29","0.57","0.16","0.28","0.03","0.22","0.03","0.7","5.96","3.93","2.5","1.57","1.01","0.45","0.15","0.26","0.03","0.21","38.2","61.4","221.5","322.5","394.1","457.7","527.9","607.6","690.3","","","",""
"Christina Dilbit Blend","CDB","2015-04-01","CDB-135","Hardisty","917.7","22.6","3.78","10.4","","1.43","","69","191","0.05","1.13","11.95","6.7","3.46","1.73","0.76","0.33","0.23","0.32","0.03","0.21","0.03","0.72","8.17","4.84","2.59","1.33","0.6","0.26","0.22","0.3","0.03","0.2","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2015-03-03","CDB-626","Hardisty","916.6","22.7","3.85","10.3","","1.53","","70","192","0.04","0.9","11.54","6.92","3.56","1.71","0.84","0.35","0.24","0.33","0.03","0.21","0.02","0.57","7.91","5.01","2.67","1.32","0.66","0.28","0.23","0.31","0.03","0.2","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2015-02-01","CDB-251","Hardisty","913.4","23.3","3.88","10.7","39","1.59","5.2","74","187","0.04","1.09","11.74","7.02","3.22","1.46","0.6","0.27","0.24","0.31","0.03","0.22","0.02","0.7","8.07","5.1","2.42","1.13","0.47","0.22","0.23","0.3","0.03","0.21","37.7","66.9","257.3","349.3","420.1","486.6","563.2","643.5","714.2","","","",""
"Christina Dilbit Blend","CDB","2015-01-07","CDB-857","Hardisty","921.2","22","3.78","10.4","","1.57","","71","179","0.04","0.93","10.81","6.78","3.04","1.58","0.89","0.36","0.2","0.21","0.01","0.1","0.02","0.59","7.37","4.88","2.27","1.21","0.7","0.29","0.19","0.2","0.01","0.09","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2014-12-16","CDB-808","Hardisty","917.8","22.5","3.95","10.2","","1.5","","73","181","0.05","1.05","11.59","7.03","3.73","1.86","0.95","0.39","0.24","0.34","0.03","0.19","0.03","0.67","7.93","5.08","2.79","1.43","0.75","0.31","0.23","0.32","0.03","0.18","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2014-11-10","CDB-658","Hardisty","921.1","22","3.92","10.12","69.8","1.56","5.5","71","181","0.04","0.9","9.63","5.48","3.03","1.51","0.73","0.33","0.21","0.31","0.03","0.19","0.02","0.57","6.56","3.95","2.26","1.16","0.57","0.26","0.2","0.29","0.03","0.18","37.3","53.3","234.9","339.9","408.5","484.4","566.5","652.3","","","","",""
"Christina Dilbit Blend","CDB","2014-10-28","CDB-636","Hardisty","926","21.2","3.87","10.37","","1.58","","71","179","0.05","0.84","10.34","5.75","3.31","1.73","0.9","0.37","0.16","0.21","0.01","0.12","0.03","0.53","7.01","4.12","2.46","1.32","0.7","0.29","0.15","0.2","0.01","0.11","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2014-09-16","CDB-718","Hardisty","928.6","20.8","3.9","10.8","","1.67","","76","197","0.05","0.72","8.71","5.61","3.49","2.09","1.56","0.9","0.2","0.34","0.04","0.26","0.03","0.45","5.89","4.01","2.58","1.59","1.21","0.71","0.19","0.32","0.04","0.24","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2014-08-18","CDB-720","Hardisty","930.6","20.4","3.97","10.96","109.4","1.59","6.7","76","194","0.06","0.67","8.72","5.71","3.61","2.06","1.01","0.53","0.21","0.35","0.03","0.28","0.03","0.42","5.89","4.07","2.67","1.56","0.78","0.42","0.2","0.33","0.03","0.26","38.9","79.9","246.3","342.5","410.5","479.6","554.4","636.1","713.7","","","",""
"Christina Dilbit Blend","CDB","2014-07-22","CDB-610","Hardisty","929.2","20.7","4","10.43","","1.46","","73","183","0.04","0.64","9.9","5.94","3.6","1.88","0.77","0.37","0.23","0.35","0.03","0.24","0.02","0.4","6.69","4.24","2.66","1.43","0.6","0.29","0.22","0.33","0.03","0.22","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2014-06-24","CDB-649","Hardisty","925.4","21.3","4.02","10.62","","1.57","","74","189","0.05","0.77","10.88","6.86","3.78","1.97","1.12","0.69","0.26","0.41","0.04","0.31","0.03","0.49","7.39","4.92","2.81","1.5","0.87","0.55","0.25","0.39","0.04","0.29","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2014-05-16","CDB-699","Hardisty","921.8","21.9","3.83","9.8","58.9","1.48","8","74","185","0.05","0.81","10.91","7.02","3.92","2.22","1.19","0.58","0.26","0.4","0.05","0.32","0.03","0.51","7.43","5.05","2.92","1.7","0.93","0.46","0.25","0.38","0.05","0.3","38.7","69.4","212.8","327.5","398.5","470.6","546.6","630","706.8","","","",""
"Christina Dilbit Blend","CDB","2014-04-16","CDB-800","Hardisty","920.7","22.1","3.69","10.14","","1.46","","76","187","0.07","0.85","11.77","6.88","3.68","1.85","0.82","0.34","0.27","0.39","0.04","0.27","0.04","0.54","8.02","4.95","2.75","1.42","0.64","0.27","0.26","0.37","0.04","0.25","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2014-03-17","CDB-794","Hardisty","919.1","22.3","3.8","10.53","","1.42","","70","176","0.07","0.95","11.37","6.91","3.93","2.22","1.13","0.5","0.26","0.4","0.05","0.29","0.04","0.6","7.77","4.99","2.94","1.71","0.89","0.4","0.25","0.38","0.05","0.27","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2014-02-17","CDB-802","Hardisty","918.5","22.4","3.82","10.46","126.5","1.48","6.1","69","169","0.05","0.69","9.83","6.59","3.94","2.11","0.94","0.41","0.26","0.43","0.05","0.32","0.03","0.44","6.72","4.76","2.95","1.62","0.74","0.33","0.25","0.41","0.05","0.3","36.6","60.1","161","314.5","395.5","466","545.8","634.6","717","","","",""
"Christina Dilbit Blend","CDB","2014-01-14","CDB-606","Hardisty","921.3","22","3.88","10.4","","1.51","","71","188","0.05","0.71","10.73","7.07","3.94","2.01","0.83","0.36","0.28","0.47","0.04","0.33","0.03","0.45","7.31","5.09","2.94","1.54","0.65","0.29","0.27","0.44","0.04","0.31","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2013-12-18","CDB-808","Hardisty","922.1","21.8","4.02","10.3","","1.41","","73","191","0.05","0.65","9.91","6.92","3.98","2.21","0.93","0.4","0.28","0.46","0.05","0.34","0.03","0.41","6.75","4.98","2.97","1.69","0.73","0.32","0.27","0.43","0.05","0.32","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2013-11-19","CDB-815","Hardisty","923.6","21.6","3.93","10.4","93","1.51","4.1","74","188","0.05","0.75","8.84","6.47","4.29","2.41","1.05","0.43","0.23","0.42","0.04","0.29","0.03","0.48","6.01","4.65","3.19","1.84","0.82","0.34","0.22","0.4","0.04","0.27","40.3","84","165.8","313.4","390.4","458","534.2","617.9","695.1","","","",""
"Christina Dilbit Blend","CDB","2013-10-20","CDB-767","Hardisty","927.2","21","4","10.4","","1.6","","77","198","0.04","0.68","9.11","6.55","4.09","2.11","0.9","0.34","0.24","0.39","0.04","0.25","0.02","0.43","6.17","4.69","3.03","1.61","0.7","0.27","0.23","0.37","0.04","0.23","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2013-09-16","CDB-734","Hardisty","933.4","20","3.99","10.7","","1.58","","80","202","0.04","0.59","8.87","6.23","3.26","1.69","0.71","0.27","0.23","0.31","0.03","0.19","0.02","0.37","5.97","4.43","2.4","1.28","0.55","0.21","0.22","0.29","0.03","0.18","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2013-08-19","CDB-654","Hardisty","933.8","19.9","4.06","11.2","39","1.62","4.8","74","197","0.02","0.48","8.37","6.05","3.49","1.59","0.53","0.2","0.24","0.36","0.03","0.19","0.01","0.3","5.63","4.3","2.57","1.2","0.41","0.16","0.23","0.34","0.03","0.18","38.3","72.4","251.4","349.9","420.5","490.1","569.5","650.1","719.9","","","",""
"Christina Dilbit Blend","CDB","2013-07-13","CDB-663","Hardisty","929.2","20.7","3.98","11","","1.6","","78","173","0.02","0.51","10.71","6.71","3.3","1.47","0.52","0.22","0.26","0.35","0.03","0.21","0.01","0.32","7.24","4.79","2.44","1.12","0.4","0.17","0.25","0.33","0.03","0.2","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2013-06-22","CDB-836","Hardisty","924.7","21.4","3.91","10.8","","1.62","","71","197","0.05","0.6","10.01","6.96","3.58","1.79","0.73","0.3","0.28","0.41","0.04","0.29","0.03","0.38","6.79","4.99","2.66","1.37","0.57","0.24","0.27","0.39","0.04","0.27","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2013-05-19","CDB-809","Hardisty","923.4","21.6","3.92","10.6","138.4","1.59","6.1","77","196","0.04","0.79","9.5","6.63","3.96","2.22","1.02","0.43","0.27","0.46","0.05","0.33","0.02","0.5","6.46","4.76","2.95","1.7","0.8","0.34","0.26","0.43","0.05","0.31","38.7","78.1","203.7","321.2","394.8","457.9","532","612.9","687.3","","","",""
"Christina Dilbit Blend","CDB","2013-04-15","CDB-704","Hardisty","918.2","22.5","3.85","10.3","","1.59","","71","189","0.02","0.5","7.57","6.73","4.9","2.82","1.35","0.58","0.34","0.64","0.07","0.47","0.01","0.32","5.18","4.86","3.67","2.17","1.06","0.46","0.33","0.61","0.07","0.44","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2013-03-18","CDB-755","Hardisty","923.1","21.7","3.78","9.07","","1.77","","59","174","0.02","0.38","5.73","6.05","4.74","3.27","1.91","0.96","0.31","0.65","0.08","0.6","0.01","0.24","3.9","4.35","3.53","2.5","1.49","0.76","0.3","0.61","0.08","0.56","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2013-02-23","CDB-740","Hardisty","920.7","22.1","3.81","10.3","106.3","1.55","9.1","65","191","0.05","0.74","7.96","6.2","3.91","2.41","1.26","0.54","0.26","0.45","0.05","0.37","0.03","0.47","5.43","4.47","2.92","1.85","0.99","0.43","0.25","0.43","0.05","0.35","38.6","67.9","116.1","283.3","366.5","436.3","508.5","593.1","676.3","","","",""
"Christina Dilbit Blend","CDB","2013-01-21","CDB-122","Hardisty","920.9","22","3.91","10.1","","1.44","","67","192","0.05","0.93","9.05","6.69","4.22","2.33","1.1","0.48","0.29","0.53","0.05","0.39","0.03","0.59","6.17","4.82","3.15","1.79","0.86","0.38","0.28","0.5","0.05","0.37","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2012-12-17","CDB-625","Hardisty","918.9","22.4","3.81","10.1","102.9","1.38","8.2","66","169","0.05","0.77","7.89","6.65","4.42","2.78","1.32","0.49","0.27","0.49","0.07","0.35","0.03","0.49","5.39","4.8","3.31","2.14","1.04","0.39","0.26","0.46","0.07","0.33","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2012-11-20","CDB-704","Hardisty","924.7","21.4","3.81","10","","1.63","","64","165","0.02","0.41","5.95","5.83","4.09","2.61","1.73","0.72","0.31","0.46","0.05","0.25","0.01","0.26","4.04","4.18","3.04","1.99","1.35","0.57","0.3","0.43","0.05","0.23","38.6","68.8","210.8","326.9","395.9","458.2","533","622.9","702.1","","","",""
"Christina Dilbit Blend","CDB","2012-10-22","CDB-619","Hardisty","927.5","20.9","3.76","10.8","","1.49","","69","185","0.04","0.82","9.66","7.17","3.75","1.79","0.55","0.3","0.29","0.34","0.03","0.24","0.02","0.52","6.54","5.13","2.78","1.36","0.43","0.24","0.28","0.32","0.03","0.22","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2012-09-15","CDB-805","Hardisty","933.2","20","3.91","9.33","55","1.8","7.4","61","146","0.02","0.37","4.78","4.53","3.15","1.84","0.92","0.46","0.21","0.35","0.04","0.26","0.01","0.23","3.22","3.22","2.32","1.39","0.71","0.36","0.2","0.33","0.04","0.24","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2012-08-14","CDB-661","Hardisty","933.2","20","3.95","10.5","","1.67","","73","188","0.02","0.5","6.15","5.11","3.2","1.73","0.84","0.38","0.24","0.39","0.04","0.27","0.01","0.31","4.14","3.63","2.36","1.31","0.65","0.3","0.23","0.36","0.04","0.25","39.8","80.2","259.3","349.7","418.9","484.9","564.8","646.6","717.1","","","",""
"Christina Dilbit Blend","CDB","2012-07-20","CDB-048","Hardisty","932.4","20.1","3.95","11","","1.51","","75","201","0.02","0.7","7.34","5.57","3.43","1.78","0.89","0.41","0.25","0.39","0.04","0.27","0.01","0.44","4.94","3.96","2.53","1.35","0.69","0.32","0.24","0.36","0.04","0.25","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2012-06-18","CDB-644","Hardisty","927.7","20.9","3.91","10","99.7","1.6","6.8","66","174","0.04","0.88","9.22","6.31","3.5","1.76","0.77","0.35","0.27","0.4","0.04","0.27","0.02","0.56","6.24","4.51","2.59","1.34","0.6","0.28","0.26","0.38","0.04","0.25","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2012-05-12","CDB-688","Hardisty","924.5","21.4","3.72","9.76","","1.67","","66","170","0.05","0.83","7.85","6.23","4.09","2.38","1.2","0.58","0.29","0.51","0.06","0.38","0.03","0.53","5.33","4.47","3.04","1.82","0.94","0.46","0.28","0.48","0.06","0.36","39.7","77.7","209.8","329","394","450.6","520.7","611.3","693.3","","","",""
"Christina Dilbit Blend","CDB","2012-04-09","CDB-752","Hardisty","920","22.2","3.76","10.3","","1.52","","67","184","0.04","0.8","8.87","6.85","4.1","2.23","1.01","0.48","0.32","0.51","0.05","0.36","0.02","0.51","6.05","4.94","3.06","1.71","0.79","0.38","0.31","0.48","0.05","0.34","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2012-03-10","CDB-743","Hardisty","919.8","22.2","3.72","10.2","","1.44","","","","0.04","0.82","7.67","6.52","4.38","2.88","1.54","0.74","0.28","0.5","0.07","0.41","0.02","0.52","5.24","4.7","3.27","2.21","1.21","0.59","0.27","0.47","0.07","0.39","36.9","69.7","181.2","312.8","388","455.1","529.4","613.1","689.9","","","",""
"Christina Dilbit Blend","CDB","2012-03-02","CDB-626","Hardisty","918.6","22.4","3.74","10","","1.49","","71","172","0.04","0.77","8.25","6.67","4.32","2.7","1.44","0.71","0.28","0.47","0.07","0.38","0.02","0.49","5.64","4.82","3.23","2.08","1.13","0.57","0.27","0.45","0.07","0.36","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2012-02-26","CDB-668","Hardisty","917.6","22.6","3.69","10.2","","1.45","","","","0.04","0.88","8.77","6.92","4.24","2.6","1.5","0.86","0.27","0.45","0.06","0.36","0.02","0.56","6.01","5.01","3.18","2","1.18","0.69","0.26","0.43","0.06","0.34","37","69.7","167","310.7","391.7","463.3","544.5","632.8","708.1","","","",""
"Christina Dilbit Blend","CDB","2012-02-15","CDB-657","Hardisty","918.2","22.5","3.65","10.1","","1.47","","63","161","0.05","0.99","8.7","6.82","4.47","2.72","1.34","0.63","0.28","0.48","0.06","0.37","0.03","0.63","5.95","4.93","3.35","2.09","1.05","0.5","0.27","0.46","0.06","0.35","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2012-01-26","CDB-704","Hardisty","921.7","21.9","3.7","10.2","","1.4","","67","163","0.04","0.83","7.24","6.46","4.41","2.91","1.57","0.74","0.26","0.49","0.07","0.41","0.02","0.53","4.93","4.65","3.29","2.23","1.23","0.59","0.25","0.46","0.07","0.39","","","","","","","","","","","","",""
"Christina Dilbit Blend","CDB","2012-01-14","CDB-712","Hardisty","918.4","22.4","3.64","9.94","","1.41","","","","0.04","0.82","7.62","6.53","4.41","2.94","1.59","0.76","0.27","0.51","0.07","0.43","0.02","0.52","5.21","4.72","3.3","2.26","1.25","0.61","0.26","0.48","0.07","0.41","37.4","71.5","181.6","314","391.3","460.3","538.1","626.2","707.5","","","",""
